Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
49	427.439583	375.581250	13778.564583	11275.697917	39135.610417	33419.927083	2376205.672922	2016413.872915	1295293.747916	1097737.322915
4	424.775000	372.058333	13729.777083	11254.335417	39052.156250	33363.856250	2376676.937505	2016202.404166	1293877.172916	1096090.064582
50	428.856250	374.831250	13818.031250	11328.364583	39199.056250	33505.639583	2376758.233339	2015967.633332	1293050.822916	1095057.172915
51	430.514583	376.531250	13763.702083	11274.152083	39015.381250	33350.272917	2382668.481255	2021288.706249	1298041.479166	1099659.179165
52	431.772917	378.047917	13907.714583	11388.422917	39500.397917	33742.547917	2403223.591672	2037893.324999	1308805.258332	1108292.308332
53	424.289583	372.931250	13783.575000	11293.925000	39153.668750	33437.260417	2382782.891672	2020756.224999	1296682.718749	1098205.552082
54	428.672917	374.547917	13814.610417	11306.485417	39150.516667	33430.883333	2377964.322922	2015343.206249	1295511.649999	1096464.374998
55	429.335417	375.985417	13831.177083	11328.218750	39282.097917	33558.822917	2378856.139588	2017618.139582	1293612.995832	1095673.679165
56	430.372917	376.272917	13800.308333	11305.216667	39251.600000	33520.933333	2378434.091672	2016964.666666	1293884.164582	1095601.156248
57	429.668750	376.710417	13806.591667	11297.383333	39206.306250	33470.389583	2377659.439588	2015208.747916	1294167.610416	1095435.710415
58	430.106250	376.614583	13846.929167	11336.129167	39293.331250	33581.772917	2379308.247922	2017152.747915	1291696.814582	1093616.072915
59	428.052083	374.402083	13727.854167	11246.987500	39179.995833	33475.379167	2392981.822922	2029132.447916	1303634.718749	1103945.593748
5	429.081250	375.856250	13832.120833	11331.970833	39295.952083	33561.593750	2377433.041672	2016284.408332	1294966.652082	1096781.360415
60	425.685417	373.827083	13697.422917	11218.747917	38802.729167	33140.762500	2385389.422922	2022580.731249	1299625.345832	1100429.554165
61	426.072917	372.581250	13637.481250	11166.514583	38915.070833	33256.454167	2377656.187505	2016791.095832	1295276.702082	1097045.968748
62	422.143750	372.252083	13711.035417	11271.418750	38864.870833	33297.729167	2372891.554172	2015785.920832	1293641.299999	1097195.258332
63	428.810417	375.368750	13750.629167	11301.962500	39133.808333	33476.475000	2375897.914588	2016926.239582	1292257.339582	1095502.706248
64	429.193750	375.335417	13776.843750	11284.968750	39058.610417	33386.910417	2376952.393755	2016773.935416	1294732.024999	1097212.966665
65	425.543750	371.018750	13757.300000	11235.625000	39067.350000	33342.975000	2382346.102089	2018890.627082	1299273.393749	1099408.118748
66	427.868750	375.527083	13857.808333	11351.633333	39372.179167	33637.537500	2397345.018755	2033270.710416	1306114.918749	1106126.552082
67	429.681250	375.697917	13783.950000	11284.333333	39200.195833	33471.020833	2382676.791672	2020517.249999	1295334.874999	1096973.933332
68	428.306250	375.956250	13796.575000	11290.391667	39156.202083	33446.168750	2377631.068755	2015777.977082	1294091.339582	1095630.481248
69	428.739583	376.664583	13837.581250	11330.114583	39283.300000	33575.916667	2378139.391672	2017110.249999	1293883.645832	1095937.220832
6	425.906250	373.747917	13686.060417	11207.660417	39027.245833	33331.570833	2377092.870838	2015391.287499	1298225.474999	1099217.491665
70	428.877083	377.318750	13817.047917	11310.064583	39248.254167	33516.804167	2377890.008338	2015701.649999	1291408.324999	1093011.966665
71	426.085417	376.060417	13824.164583	11325.739583	39206.758333	33498.608333	2377222.122922	2016234.764582	1296062.322916	1097733.122915
72	428.443750	376.127083	13828.331250	11334.197917	39270.402083	33552.293750	2391058.064589	2027722.264582	1302560.233332	1102888.974998
73	430.064583	376.256250	13830.064583	11317.839583	39215.166667	33499.625000	2381865.893755	2019437.935416	1296645.199999	1097792.833332
74	429.664583	376.939583	13834.754167	11317.162500	39236.443750	33507.493750	2378267.662505	2016228.712499	1295358.260416	1096613.210415
75	429.193750	375.960417	13798.464583	11301.481250	39186.914583	33457.681250	2377422.522922	2016242.697915	1295274.002082	1096841.568748
76	426.760417	373.293750	13751.500000	11252.066667	39001.247917	33321.889583	2375645.118755	2015170.243749	1296669.797916	1098428.872915
77	428.068750	376.077083	13801.466667	11302.050000	39127.206250	33401.422917	2377990.468755	2016949.427082	1295990.570832	1097795.762498
78	427.877083	374.985417	13838.170833	11314.345833	39325.889583	33572.072917	2398128.785422	2033245.360416	1306512.222916	1106190.114582
79	428.122917	375.681250	13817.589583	11302.631250	39212.364583	33488.289583	2381388.670839	2018408.020832	1296065.770832	1096875.345832
7	425.358333	372.300000	13766.172917	11256.089583	39097.547917	33373.439583	2377776.670838	2015879.845832	1295292.518749	1096569.510415
80	431.043750	377.052083	13780.020833	11294.262500	39154.008333	33472.666667	2376277.427088	2015421.410415	1293710.870832	1095458.629165
81	429.406250	375.781250	13800.720833	11288.695833	39237.660417	33507.260417	2380548.329172	2017172.604166	1293899.749999	1094569.841665
82	428.860417	375.268750	13854.481250	11339.739583	39326.002083	33568.468750	2378727.731255	2016573.847916	1293307.658332	1094813.224998
83	430.147917	376.506250	13837.016667	11334.333333	39350.629167	33600.704167	2390583.447922	2027651.314582	1301659.472916	1102507.231248
84	424.254167	374.170833	13694.800000	11205.183333	38974.433333	33265.325000	2382933.506255	2019701.089582	1298595.533332	1099326.383332
85	428.093750	374.768750	13766.025000	11285.933333	39205.406250	33488.931250	2377473.602088	2015951.210416	1296507.560416	1097656.077082
86	428.897917	375.356250	13826.993750	11326.602083	39225.604167	33537.879167	2375773.395838	2015726.054166	1295116.164582	1097152.447915
87	431.127083	375.652083	13771.100000	11278.583333	39119.437500	33404.195833	2379276.960422	2017832.877082	1297612.241666	1099082.324998
88	430.477083	376.818750	13897.268750	11381.110417	39470.131250	33712.897917	2397701.916672	2033356.808332	1305687.614582	1105680.714582
89	428.268750	373.627083	13772.222917	11285.581250	39031.552083	33363.635417	2383454.160422	2021486.618749	1297851.256249	1099244.997915
8	425.689583	373.997917	13813.785417	11305.277083	39214.054167	33483.412500	2377323.950005	2015350.841666	1294195.518749	1095611.010415
90	425.195833	370.162500	13712.372917	11247.106250	38853.258333	33184.041667	2377157.987505	2015505.670832	1297397.810416	1098535.660415
91	412.168750	361.218750	13446.795833	10953.412500	38630.012500	32918.879167	2381298.187505	2017919.779165	1297262.566666	1097783.366665
92	421.695833	366.762500	13581.633333	11104.641667	38581.945833	32925.737500	2384938.156255	2021985.881249	1299517.897916	1100149.797915
93	427.385417	374.760417	13764.422917	11247.189583	39031.697917	33292.297917	2380957.308338	2018379.908332	1298476.120832	1099326.012498
94	426.435417	375.118750	13764.116667	11274.241667	39010.454167	33349.154167	2377868.681255	2016383.214582	1295855.672916	1097302.397915
95	421.722917	368.889583	13659.829167	11180.504167	38808.654167	33169.379167	2376045.812505	2014474.579166	1294460.243749	1096007.093748
96	427.185417	373.760417	13771.043750	11267.285417	38970.747917	33265.156250	2381261.104172	2019213.354165	1298134.243749	1099215.652082
97	419.787500	365.620833	13739.031250	11244.581250	38869.460417	33179.193750	2377219.666672	2014418.283332	1297316.343749	1097747.560415
98	426.654167	374.037500	13767.175000	11267.383333	39042.106250	33367.056250	2375094.277088	2014178.343749	1292105.583332	1094040.816665
99	428.072917	375.447917	13814.610417	11304.702083	39174.170833	33438.629167	2378326.587505	2016547.570832	1293948.352082	1095708.735415
9	428.881250	374.597917	13814.360417	11317.527083	39154.110417	33440.502083	2378471.214588	2016488.706249	1293946.862499	1095521.870832
