Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
89	408.052083	368.752083	12979.941667	11228.891667	37505.112500	33164.970833	2277406.404169	1996803.370832	1238509.291666	1085410.774998
8	407.472917	369.872917	13029.012500	11248.612500	37625.797917	33304.314583	2269760.810419	1990981.952082	1233740.460416	1081907.402082
90	403.289583	366.847917	12944.537500	11182.704167	37291.879167	33015.754167	2270525.075002	1991069.133332	1237525.347916	1084591.597915
91	394.233333	356.141667	12647.670833	10888.537500	37039.175000	32753.600000	2273667.585419	1993226.535416	1236887.037499	1083976.837498
92	397.968750	364.127083	12805.145833	11048.720833	37035.862500	32733.154167	2278106.647919	1996809.472916	1239612.031249	1086011.206248
93	410.139583	371.106250	12953.870833	11200.729167	37445.477083	33128.968750	2273854.412502	1993502.804166	1238491.935416	1085243.793748
94	407.531250	370.806250	12983.577083	11211.693750	37467.512500	33162.112500	2271224.902086	1991704.443749	1236014.243749	1083529.343748
95	398.970833	365.895833	12877.710417	11116.118750	37254.295833	32968.045833	2268734.300002	1989447.458332	1234326.899999	1081889.458332
96	408.202083	370.118750	12974.075000	11210.841667	37407.231250	33094.689583	2273951.202086	1993992.377082	1237948.689582	1085030.247915
97	400.395833	361.070833	12955.929167	11185.620833	37311.502083	32994.618750	2270079.254169	1989537.470832	1237096.045832	1083818.095832
98	407.397917	369.289583	12968.802083	11209.710417	37459.220833	33157.262500	2268463.441669	1988781.249999	1232449.491666	1079821.066665
99	408.772917	370.656250	13005.650000	11248.875000	37581.806250	33255.022917	2270952.339586	1991669.914582	1233894.379166	1081756.479165
9	409.027083	371.335417	13021.433333	11254.308333	37584.668750	33226.527083	2271614.916669	1990904.058332	1234088.737499	1081211.087498
