Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
27	403.612500	393.145833	13018.112500	11452.695833	37862.206250	34081.356250	2286931.422918	2053197.722915	1246777.060416	1113649.543749
28	401.202083	391.660417	13006.379167	11450.529167	37871.731250	34073.156250	2296035.704168	2062891.487498	1251236.385416	1118583.827082
29	403.293750	393.702083	12923.541667	11384.058333	37743.358333	33982.983333	2293778.368752	2060282.885415	1251696.827083	1118422.852082
2	403.345833	393.954167	12996.345833	11450.620833	37876.712500	34113.787500	2285502.133335	2052821.408332	1243300.477083	1110826.968749
30	402.804167	394.837500	12929.816667	11406.900000	37750.018750	33996.727083	2284740.845835	2053581.070832	1245732.497916	1114132.447915
31	405.293750	393.518750	12974.410417	11436.535417	37905.800000	34135.550000	2285534.766668	2052769.649998	1244604.131249	1111874.506249
32	399.850000	393.150000	13007.322917	11451.256250	37964.422917	34184.047917	2286352.320835	2054377.620832	1242296.049999	1110426.624999
33	403.783333	394.316667	13007.100000	11471.241667	37899.125000	34144.916667	2283160.529168	2053118.020832	1243462.795833	1112604.479165
34	404.262500	392.654167	12964.543750	11444.535417	37788.095833	34064.187500	2281248.804168	2051658.504165	1241312.550000	1110828.791665
35	403.954167	394.387500	13060.397917	11505.456250	38001.470833	34252.137500	2286399.662501	2054964.987498	1241385.912499	1109983.604165
36	406.554167	395.670833	13089.547917	11521.339583	38152.741667	34350.008333	2299314.985418	2065922.568748	1249165.024999	1116605.774999
37	404.179167	394.962500	12972.806250	11415.081250	37771.527083	34014.010417	2289664.760418	2057324.202082	1249331.302083	1116694.935415
38	403.004167	394.587500	13022.752083	11469.468750	37912.050000	34153.175000	2284668.625001	2052623.733332	1245303.531249	1112947.456249
39	403.970833	393.987500	13003.910417	11439.043750	37955.775000	34150.141667	2286006.120835	2052551.745832	1246212.533333	1113348.083332
3	403.216667	393.041667	12993.304167	11453.254167	37907.654167	34147.379167	2283771.693751	2052538.618749	1244000.777083	1112392.193749
40	404.783333	393.808333	13010.358333	11448.658333	37930.022917	34132.797917	2286679.283335	2053420.599998	1247268.060416	1114136.752082
41	401.066667	393.233333	12931.422917	11415.439583	37743.525000	34026.183333	2282915.156251	2052532.172915	1244746.987499	1113422.387499
42	403.591667	390.758333	12988.275000	11443.983333	37871.052083	34090.818750	2283779.312501	2052335.737498	1243075.497916	1111458.231249
43	401.779167	391.295833	12990.768750	11438.410417	37857.958333	34089.866667	2286750.441668	2053786.799998	1245273.095833	1112747.695832
44	406.429167	395.920833	13081.393750	11523.452083	38140.681250	34348.764583	2308986.087502	2074342.420832	1257977.856249	1124301.539582
45	403.212500	392.679167	12943.410417	11418.818750	37838.414583	34095.172917	2289005.343752	2057052.418748	1247142.395833	1115017.162499
46	404.991667	394.450000	12951.691667	11419.333333	37848.300000	34062.058333	2284913.043752	2051284.243748	1243417.562499	1110243.845832
47	404.550000	393.033333	12988.829167	11432.254167	37928.056250	34110.222917	2286899.964585	2053720.839582	1247096.258333	1114153.516665
48	402.270833	391.337500	12956.122917	11398.314583	37769.275000	33955.750000	2286439.220835	2052663.229165	1246530.012499	1113292.362499
49	401.675000	394.408333	12980.608333	11420.116667	37839.810417	34046.318750	2286902.139585	2052675.222915	1247245.847916	1113811.139582
4	400.154167	390.529167	12936.612500	11385.579167	37749.777083	33991.418750	2284082.085418	2053044.493749	1243747.572916	1112480.614582
