Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
18	264.716667	290.133333	9262.154167	10072.920833	23987.347917	25952.306250	1378012.508333	1499304.175000	759429.377083	824437.352083
19	264.112500	291.379167	9026.422917	9832.506250	23856.379167	25800.220833	1383937.722917	1505230.647916	762741.397916	827544.439583
1	268.887500	296.187500	9392.781250	10252.547917	24248.620833	26239.745833	1382633.216667	1504403.633333	761557.962500	826620.254166
20	268.316667	296.700000	9362.764583	10206.881250	24255.020833	26231.245833	1379336.827083	1499905.777083	759352.356250	823724.006249
21	270.416667	298.300000	9404.370833	10267.854167	24311.550000	26317.625000	1377114.402083	1498523.493750	756765.904166	821319.745833
22	269.241667	298.241667	9391.833333	10247.641667	24271.945833	26269.145833	1376949.466667	1498413.525000	757536.668750	822294.235416
23	270.083333	297.300000	9396.916667	10244.725000	24305.112500	26298.087500	1377249.793750	1497914.435416	756924.816666	821345.566666
24	268.400000	297.841667	9368.277083	10227.602083	24237.258333	26234.366667	1377244.450000	1500274.166666	759439.358333	825320.441666
25	268.250000	297.266667	9335.635417	10215.077083	24174.910417	26207.368750	1375789.727083	1500586.743750	757720.568750	824339.518749
26	269.383333	298.333333	9373.650000	10248.383333	24257.435417	26255.818750	1376620.287500	1499919.245833	759704.997916	825693.972916
27	266.616667	296.191667	9376.337500	10246.454167	24211.939583	26216.922917	1375359.529167	1499078.195833	758428.379166	824867.145833
28	268.060417	296.518750	9386.114583	10252.764583	24224.483333	26259.800000	1383094.468750	1506432.468749	762186.581250	828026.631249
29	267.850000	296.666667	9327.908333	10158.858333	24125.735417	26044.085417	1382030.841667	1501438.525000	762940.364583	826840.081249
2	268.812500	298.237500	9405.356250	10270.747917	24298.606250	26301.872917	1381269.122917	1504093.022916	760089.370833	825601.429166
30	268.350000	297.933333	9346.235417	10202.727083	24179.366667	26160.466667	1378518.716667	1498823.950000	760311.372916	824703.189583
31	267.847917	296.139583	9367.025000	10217.700000	24282.918750	26252.385417	1378512.777083	1495823.927083	758903.210416	821532.518749
32	267.254167	296.137500	9405.306250	10255.047917	24330.300000	26292.283333	1379116.633333	1497772.558333	757756.150000	820677.974999
33	270.091667	298.841667	9389.033333	10240.700000	24269.658333	26226.725000	1377913.310417	1495894.710416	759249.145833	822289.479166
