Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
23	457.118750	182.210417	15289.066667	6386.775000	39675.631250	15658.581250	2252118.458333	892379.583333	1230902.297917	492301.697916
24	454.739583	182.306250	15238.770833	6378.220833	39547.322917	15611.214583	2252745.106249	892705.289583	1235528.266667	493975.408333
25	454.764583	182.506250	15199.600000	6363.441667	39492.787500	15588.087500	2251977.397916	892388.231250	1233459.706250	493281.006249
26	456.560417	182.885417	15258.822917	6377.389583	39577.747917	15612.139583	2251151.910416	891967.560416	1235438.650000	494111.666666
27	453.114583	182.314583	15258.029167	6382.270833	39481.531250	15592.189583	2250107.891666	891748.025000	1234691.468750	493426.652083
28	454.110417	181.943750	15252.945833	6387.654167	39513.379167	15600.920833	2261310.970833	895879.804166	1240065.470833	495356.179166
29	455.316667	181.258333	15173.289583	6325.172917	39321.875000	15498.691667	2256840.810416	893739.793750	1239355.506250	495066.531249
2	455.952083	183.002083	15318.166667	6397.808333	39670.416667	15654.366667	2259712.804166	896090.937500	1237138.404166	494967.812499
30	453.981250	180.939583	15192.229167	6342.804167	39374.110417	15549.310417	2249998.624999	891903.325000	1235112.900000	493562.833333
31	455.460417	180.877083	15236.231250	6360.406250	39648.093750	15620.193750	2253652.779166	891710.620833	1234211.943750	492396.160416
32	453.993750	181.752083	15288.035417	6386.343750	39657.920833	15649.587500	2253664.720833	892529.587500	1231814.158333	492138.783333
33	457.835417	183.460417	15273.479167	6378.645833	39602.593750	15623.168750	2252620.320833	891765.329166	1234372.927083	492913.035416
34	455.589583	179.581250	15229.579167	6368.395833	39488.227083	15593.868750	2249853.929166	891284.220833	1231890.612500	492236.320833
35	456.535417	182.843750	15316.050000	6402.375000	39666.870833	15668.512500	2247466.210416	891113.960416	1225934.404167	490628.787499
36	458.202083	183.460417	15359.079167	6419.537500	39843.495833	15717.254167	2264799.497916	896464.531250	1237571.720833	493899.562499
37	456.235417	181.977083	15195.006250	6362.139583	39393.700000	15548.491667	2252233.643749	892665.427083	1236546.035417	494105.777083
38	457.243750	182.085417	15289.639583	6386.722917	39607.202083	15644.327083	2251437.481249	892031.406250	1234070.014583	493204.014583
39	456.452083	181.977083	15258.200000	6367.875000	39607.256250	15624.389583	2250016.866666	891582.066666	1234201.485417	493338.343749
3	455.202083	182.977083	15306.775000	6402.141667	39736.485417	15676.668750	2260507.112500	896378.320833	1238794.860416	495698.318749
40	458.202083	183.293750	15266.783333	6387.041667	39618.270833	15632.237500	2251212.570833	891344.037500	1235623.004167	493394.462499
41	449.031250	180.139583	15209.508333	6356.533333	39421.670833	15570.354167	2248982.820833	891349.270833	1233893.068750	493606.077083
42	453.260417	182.277083	15246.731250	6380.297917	39493.129167	15613.720833	2247298.791666	890792.941666	1230862.937500	492125.529166
43	452.318750	181.843750	15200.577083	6356.918750	39474.470833	15550.245833	2249918.043749	891394.960416	1232765.527083	492702.310416
44	457.602083	183.293750	15345.145833	6421.312500	39803.081250	15721.497917	2274115.885416	901296.727083	1246421.902083	498235.960416
45	453.997917	182.522917	15232.445833	6354.120833	39512.995833	15603.045833	2254350.791666	891500.691666	1235353.247917	492630.747916
46	455.456250	181.514583	15188.216667	6359.775000	39545.072917	15594.931250	2248424.939583	890745.339583	1230749.733333	491663.574999
47	455.493750	182.502083	15250.602083	6373.452083	39631.527083	15606.610417	2251747.797916	892235.181250	1234902.875000	493835.108333
48	454.197917	180.539583	15213.456250	6346.381250	39425.652083	15570.285417	2250461.356249	892911.389583	1234308.514583	494130.622916
49	454.677083	181.135417	15235.206250	6362.131250	39493.089583	15566.922917	2251495.302083	892185.868750	1234999.164583	493958.397916
4	456.468750	183.377083	15241.039583	6401.406250	39595.852083	15636.293750	2260898.127083	896368.168750	1238918.091666	495530.616666
50	456.514583	183.106250	15288.854167	6393.745833	39599.639583	15647.856250	2252381.945833	892411.712500	1232861.341667	492520.391666
51	454.602083	182.243750	15189.983333	6346.091667	39350.514583	15513.689583	2253836.608333	892575.791666	1236154.529167	493718.287499
52	458.202083	183.460417	15364.575000	6424.058333	39861.343750	15730.693750	2275605.504166	901603.129166	1247165.570833	498435.904166
53	453.710417	182.002083	15203.643750	6352.877083	39437.181250	15553.781250	2254421.145833	892428.337500	1235279.977083	492962.560416
54	454.756250	181.131250	15262.345833	6379.137500	39508.362500	15583.762500	2251658.808333	891662.825000	1235156.943750	493252.793749
55	454.118750	183.010417	15255.887500	6396.337500	39638.143750	15659.735417	2250810.181249	892784.656250	1231260.145833	492738.645833
56	456.127083	182.935417	15258.841667	6375.291667	39637.779167	15638.629167	2252425.824999	892434.725000	1232653.895833	492845.862499
57	456.668750	182.660417	15251.737500	6369.404167	39590.485417	15607.385417	2250256.681250	891658.872916	1232716.137500	492970.495833
58	456.210417	182.385417	15286.752083	6397.660417	39653.654167	15649.620833	2249802.412499	892063.179166	1229017.858333	491448.174999
59	448.335417	181.052083	15163.618750	6326.877083	39473.562500	15558.279167	2263849.037500	897069.079166	1240705.435417	496135.943749
5	455.814583	182.106250	15323.125000	6405.991667	39732.291667	15676.433333	2260130.377083	896082.668750	1239148.693750	495373.568749
60	450.906250	178.281250	15095.939583	6300.497917	39026.304167	15394.337500	2256158.447916	892863.414583	1237516.185417	493981.877083
61	452.160417	180.918750	15057.450000	6282.541667	39252.435417	15477.110417	2250990.739583	890954.772916	1233457.002083	492627.677083
62	450.766667	182.358333	15188.079167	6353.629167	39313.808333	15547.475000	2248916.062500	891677.120833	1233908.100000	493074.624999
63	456.452083	181.718750	15262.950000	6383.166667	39598.550000	15605.558333	2253560.074999	893104.191666	1233564.495833	493320.745833
